#ts_id;304680042
#rows;6110
#Timestamp;Value
2010-06-13T05:00:00.000Z;19.73
2010-06-14T05:00:00.000Z;19.63
2010-06-15T05:00:00.000Z;19.81
2010-06-16T05:00:00.000Z;19.67
2010-06-17T05:00:00.000Z;20.11
2010-06-18T05:00:00.000Z;21.49
2010-06-19T05:00:00.000Z;22.64
2010-06-20T05:00:00.000Z;23.08
2010-06-21T05:00:00.000Z;23.15
2010-06-22T05:00:00.000Z;22.61
2010-06-23T05:00:00.000Z;22.78
2010-06-24T05:00:00.000Z;23.20
2010-06-25T05:00:00.000Z;23.84
2010-06-26T05:00:00.000Z;23.79
2010-06-27T05:00:00.000Z;23.05
2010-06-28T05:00:00.000Z;23.23
2010-06-29T05:00:00.000Z;22.08
2010-06-30T05:00:00.000Z;20.78
2010-07-01T05:00:00.000Z;20.67
2010-07-02T05:00:00.000Z;21.39
2010-07-03T05:00:00.000Z;22.59
2010-07-04T05:00:00.000Z;23.77
2010-07-05T05:00:00.000Z;25.27
2010-07-06T05:00:00.000Z;26.16
2010-07-07T05:00:00.000Z;26.66
2010-07-08T05:00:00.000Z;26.15
2010-07-09T05:00:00.000Z;24.62
2010-07-10T05:00:00.000Z;23.95
2010-07-11T05:00:00.000Z;24.60
2010-07-12T05:00:00.000Z;21.93
2010-07-13T05:00:00.000Z;21.17
2010-07-14T05:00:00.000Z;22.80
2010-07-15T05:00:00.000Z;24.52
2010-07-16T05:00:00.000Z;24.80
2010-07-17T05:00:00.000Z;24.51
2010-07-18T05:00:00.000Z;23.68
2010-07-19T05:00:00.000Z;23.29
2010-07-20T05:00:00.000Z;23.13
2010-07-21T05:00:00.000Z;24.07
2010-07-22T05:00:00.000Z;24.39
2010-07-23T05:00:00.000Z;23.92
2010-07-24T05:00:00.000Z;24.07
2010-07-25T05:00:00.000Z;23.89
2010-07-26T05:00:00.000Z;23.75
2010-07-27T05:00:00.000Z;24.20
2010-07-28T05:00:00.000Z;24.10
2010-07-29T05:00:00.000Z;22.32
2010-07-30T05:00:00.000Z;21.01
2010-07-31T05:00:00.000Z;20.79
2010-08-01T05:00:00.000Z;21.64
2010-08-02T05:00:00.000Z;22.88
2010-08-03T05:00:00.000Z;23.56
2010-08-04T05:00:00.000Z;24.28
2010-08-05T05:00:00.000Z;24.64
2010-08-06T05:00:00.000Z;23.09
2010-08-07T05:00:00.000Z;21.93
2010-08-08T05:00:00.000Z;22.15
2010-08-09T05:00:00.000Z;22.45
2010-08-10T05:00:00.000Z;23.70
2010-08-11T05:00:00.000Z;24.61
2010-08-12T05:00:00.000Z;25.06
2010-08-13T05:00:00.000Z;24.76
2010-08-14T05:00:00.000Z;24.70
2010-08-15T05:00:00.000Z;25.24
2010-08-16T05:00:00.000Z;24.34
2010-08-17T05:00:00.000Z;23.01
2010-08-18T05:00:00.000Z;22.47
2010-08-19T05:00:00.000Z;22.75
2010-08-20T05:00:00.000Z;22.72
2010-08-21T05:00:00.000Z;22.04
2010-08-22T05:00:00.000Z;21.50
2010-08-23T05:00:00.000Z;21.85
2010-08-24T05:00:00.000Z;21.64
2010-08-25T05:00:00.000Z;21.43
2010-08-26T05:00:00.000Z;21.13
2010-08-27T05:00:00.000Z;20.75
2010-08-28T05:00:00.000Z;21.46
2010-08-29T05:00:00.000Z;22.40
2010-08-30T05:00:00.000Z;23.83
2010-08-31T05:00:00.000Z;24.62
2010-09-01T05:00:00.000Z;24.82
2010-09-02T05:00:00.000Z;24.73
2010-09-03T05:00:00.000Z;23.01
2010-09-04T05:00:00.000Z;19.00
2010-09-05T05:00:00.000Z;17.52
2010-09-06T05:00:00.000Z;17.75
2010-09-07T05:00:00.000Z;19.31
2010-09-08T05:00:00.000Z;18.27
2010-09-09T05:00:00.000Z;17.31
2010-09-10T05:00:00.000Z;17.30
2010-09-11T05:00:00.000Z;17.74
2010-09-12T05:00:00.000Z;17.94
2010-09-13T05:00:00.000Z;18.32
2010-09-14T05:00:00.000Z;18.37
2010-09-15T05:00:00.000Z;18.13
2010-09-16T05:00:00.000Z;17.25
2010-09-17T05:00:00.000Z;16.71
2010-09-18T05:00:00.000Z;16.70
2010-09-19T05:00:00.000Z;17.24
2010-09-20T05:00:00.000Z;17.25
2010-09-21T05:00:00.000Z;18.18
2010-09-22T05:00:00.000Z;19.06
2010-09-23T05:00:00.000Z;18.70
2010-09-24T05:00:00.000Z;19.77
2010-09-25T05:00:00.000Z;17.68
2010-09-26T05:00:00.000Z;16.40
2010-09-27T05:00:00.000Z;15.91
2010-09-28T05:00:00.000Z;15.73
2010-09-29T05:00:00.000Z;15.87
2010-09-30T05:00:00.000Z;16.29
2010-10-01T05:00:00.000Z;15.58
2010-10-02T05:00:00.000Z;14.29
2010-10-03T05:00:00.000Z;13.10
2010-10-04T05:00:00.000Z;13.20
2010-10-05T05:00:00.000Z;13.35
2010-10-06T05:00:00.000Z;13.31
2010-10-07T05:00:00.000Z;13.55
2010-10-08T05:00:00.000Z;13.92
2010-10-09T05:00:00.000Z;14.54
2010-10-10T05:00:00.000Z;14.59
2010-10-11T05:00:00.000Z;15.13
2010-10-12T05:00:00.000Z;14.56
2010-10-13T05:00:00.000Z;13.63
2010-10-14T05:00:00.000Z;13.60
2010-10-15T05:00:00.000Z;12.53
2010-10-16T05:00:00.000Z;12.22
2010-10-17T05:00:00.000Z;12.53
2010-10-18T05:00:00.000Z;12.18
2010-10-19T05:00:00.000Z;11.94
2010-10-20T05:00:00.000Z;11.66
2010-10-21T05:00:00.000Z;11.45
2010-10-22T05:00:00.000Z;10.71
2010-10-23T05:00:00.000Z;10.59
2010-10-24T05:00:00.000Z;12.02
2010-10-25T05:00:00.000Z;13.07
2010-10-26T05:00:00.000Z;13.57
2010-10-27T05:00:00.000Z;13.21
2010-10-28T05:00:00.000Z;11.63
2010-10-29T05:00:00.000Z;10.46
2010-10-30T05:00:00.000Z;10.01
2010-10-31T05:00:00.000Z;9.90
2010-11-01T05:00:00.000Z;8.79
2010-11-02T05:00:00.000Z;8.21
2010-11-03T05:00:00.000Z;7.97
2010-11-04T05:00:00.000Z;8.54
2010-11-05T05:00:00.000Z;8.43
2010-11-06T05:00:00.000Z;8.05
2010-11-07T05:00:00.000Z;8.01
2010-11-08T05:00:00.000Z;7.83
2010-11-09T05:00:00.000Z;7.82
2010-11-10T05:00:00.000Z;7.82
2010-11-11T05:00:00.000Z;7.85
2010-11-12T05:00:00.000Z;7.98
2010-11-13T05:00:00.000Z;7.99
2010-11-14T05:00:00.000Z;8.46
2010-11-15T05:00:00.000Z;7.63
2010-11-16T05:00:00.000Z;7.65
2010-11-17T05:00:00.000Z;8.47
2010-11-18T05:00:00.000Z;7.81
2010-11-19T05:00:00.000Z;7.23
2010-11-20T05:00:00.000Z;7.07
2010-11-21T05:00:00.000Z;6.54
2010-11-22T05:00:00.000Z;8.43
2010-11-23T05:00:00.000Z;9.77
2010-11-24T05:00:00.000Z;7.38
2010-11-25T05:00:00.000Z;6.38
2010-11-26T05:00:00.000Z;5.70
2010-11-27T05:00:00.000Z;4.39
2010-11-28T05:00:00.000Z;4.42
2010-11-29T05:00:00.000Z;4.34
2010-11-30T05:00:00.000Z;5.68
2010-12-01T05:00:00.000Z;5.79
2010-12-02T05:00:00.000Z;4.38
2010-12-03T05:00:00.000Z;4.32
2010-12-04T05:00:00.000Z;4.24
2010-12-05T05:00:00.000Z;3.51
2010-12-06T05:00:00.000Z;2.18
2010-12-07T05:00:00.000Z;1.66
2010-12-08T05:00:00.000Z;1.65
2010-12-09T05:00:00.000Z;1.53
2010-12-10T05:00:00.000Z;2.02
2010-12-11T05:00:00.000Z;2.76
2010-12-12T05:00:00.000Z;2.73
2010-12-13T05:00:00.000Z;1.48
2010-12-14T05:00:00.000Z;0.98
2010-12-15T05:00:00.000Z;1.19
2010-12-16T05:00:00.000Z;1.34
2010-12-17T05:00:00.000Z;1.64
2010-12-18T05:00:00.000Z;1.39
2010-12-19T05:00:00.000Z;1.54
2010-12-20T05:00:00.000Z;1.88
2010-12-21T05:00:00.000Z;1.80
2010-12-22T05:00:00.000Z;2.04
2010-12-23T05:00:00.000Z;2.16
2010-12-24T05:00:00.000Z;2.07
2010-12-25T05:00:00.000Z;1.67
2010-12-26T05:00:00.000Z;1.39
2010-12-27T05:00:00.000Z;1.27
2010-12-28T05:00:00.000Z;1.39
2010-12-29T05:00:00.000Z;1.77
2010-12-30T05:00:00.000Z;1.93
2010-12-31T05:00:00.000Z;2.81
2011-01-01T05:00:00.000Z;2.14
2011-01-02T05:00:00.000Z;1.52
2011-01-03T05:00:00.000Z;1.60
2011-01-04T05:00:00.000Z;1.94
2011-01-05T05:00:00.000Z;1.92
2011-01-06T05:00:00.000Z;1.71
2011-01-07T05:00:00.000Z;1.57
2011-01-08T05:00:00.000Z;1.49
2011-01-09T05:00:00.000Z;1.17
2011-01-10T05:00:00.000Z;1.26
2011-01-11T05:00:00.000Z;1.43
2011-01-12T05:00:00.000Z;1.27
2011-01-13T05:00:00.000Z;1.42
2011-01-14T05:00:00.000Z;1.52
2011-01-15T05:00:00.000Z;1.38
2011-01-16T05:00:00.000Z;1.29
2011-01-17T05:00:00.000Z;1.22
2011-01-18T05:00:00.000Z;1.80
2011-01-19T05:00:00.000Z;1.87
2011-01-20T05:00:00.000Z;1.38
2011-01-21T05:00:00.000Z;1.14
2011-01-22T05:00:00.000Z;1.11
2011-01-23T05:00:00.000Z;1.00
2011-01-24T05:00:00.000Z;1.04
2011-01-25T05:00:00.000Z;1.49
2011-01-26T05:00:00.000Z;1.62
2011-01-27T05:00:00.000Z;1.77
2011-01-28T05:00:00.000Z;1.79
2011-01-29T05:00:00.000Z;1.79
2011-01-30T05:00:00.000Z;1.66
2011-01-31T05:00:00.000Z;1.21
2011-02-01T05:00:00.000Z;1.15
2011-02-02T05:00:00.000Z;1.02
2011-02-03T05:00:00.000Z;1.15
2011-02-04T05:00:00.000Z;1.10
2011-02-05T05:00:00.000Z;1.16
2011-02-06T05:00:00.000Z;1.47
2011-02-07T05:00:00.000Z;1.58
2011-02-08T05:00:00.000Z;1.22
2011-02-09T05:00:00.000Z;1.06
2011-02-10T05:00:00.000Z;1.06
2011-02-11T05:00:00.000Z;1.20
2011-02-12T05:00:00.000Z;1.43
2011-02-13T05:00:00.000Z;1.77
2011-02-14T05:00:00.000Z;1.90
2011-02-15T05:00:00.000Z;1.57
2011-02-16T05:00:00.000Z;2.12
2011-02-17T05:00:00.000Z;3.09
2011-02-18T05:00:00.000Z;2.98
2011-02-19T05:00:00.000Z;1.01
2011-02-20T05:00:00.000Z;1.01
2011-02-21T05:00:00.000Z;1.00
2011-02-22T05:00:00.000Z;1.11
2011-02-23T05:00:00.000Z;1.34
2011-02-24T05:00:00.000Z;1.65
2011-02-25T05:00:00.000Z;1.42
2011-02-26T05:00:00.000Z;1.29
2011-02-27T05:00:00.000Z;1.79
2011-02-28T05:00:00.000Z;2.36
2011-03-01T05:00:00.000Z;1.67
2011-03-02T05:00:00.000Z;1.95
2011-03-03T05:00:00.000Z;1.55
2011-03-04T05:00:00.000Z;1.86
2011-03-05T05:00:00.000Z;2.57
2011-03-06T05:00:00.000Z;1.14
2011-03-07T05:00:00.000Z;1.25
2011-03-08T05:00:00.000Z;1.77
2011-03-09T05:00:00.000Z;2.31
2011-03-10T05:00:00.000Z;2.56
2011-03-11T05:00:00.000Z;1.64
2011-03-12T05:00:00.000Z;1.83
2011-03-13T05:00:00.000Z;2.50
2011-03-14T05:00:00.000Z;3.04
2011-03-15T05:00:00.000Z;3.56
2011-03-16T05:00:00.000Z;4.41
2011-03-17T05:00:00.000Z;4.49
2011-03-18T05:00:00.000Z;5.23
2011-03-19T05:00:00.000Z;4.84
2011-03-20T05:00:00.000Z;4.22
2011-03-21T05:00:00.000Z;4.72
2011-03-22T05:00:00.000Z;4.91
2011-03-23T05:00:00.000Z;4.14
2011-03-24T05:00:00.000Z;3.71
2011-03-25T05:00:00.000Z;3.41
2011-03-26T05:00:00.000Z;3.47
2011-03-27T05:00:00.000Z;3.83
2011-03-28T05:00:00.000Z;3.78
2011-03-29T05:00:00.000Z;4.48
2011-03-30T05:00:00.000Z;5.30
2011-03-31T05:00:00.000Z;5.47
2011-04-01T05:00:00.000Z;5.92
2011-04-02T05:00:00.000Z;6.11
2011-04-03T05:00:00.000Z;5.88
2011-04-04T05:00:00.000Z;5.99
2011-04-05T05:00:00.000Z;5.56
2011-04-06T05:00:00.000Z;4.89
2011-04-07T05:00:00.000Z;5.83
2011-04-08T05:00:00.000Z;6.54
2011-04-09T05:00:00.000Z;6.95
2011-04-10T05:00:00.000Z;8.42
2011-04-11T05:00:00.000Z;10.11
2011-04-12T05:00:00.000Z;10.28
2011-04-13T05:00:00.000Z;10.90
2011-04-14T05:00:00.000Z;11.49
2011-04-15T05:00:00.000Z;10.53
2011-04-16T05:00:00.000Z;9.40
2011-04-17T05:00:00.000Z;8.41
2011-04-18T05:00:00.000Z;7.33
2011-04-19T05:00:00.000Z;7.03
2011-04-20T05:00:00.000Z;6.84
2011-04-21T05:00:00.000Z;6.88
2011-04-22T05:00:00.000Z;7.08
2011-04-23T05:00:00.000Z;8.37
2011-04-24T05:00:00.000Z;9.52
2011-04-25T05:00:00.000Z;9.89
2011-04-26T05:00:00.000Z;10.09
2011-04-27T05:00:00.000Z;11.02
2011-04-28T05:00:00.000Z;11.17
2011-04-29T05:00:00.000Z;10.41
2011-04-30T05:00:00.000Z;9.80
2011-05-01T05:00:00.000Z;10.19
2011-05-02T05:00:00.000Z;10.56
2011-05-03T05:00:00.000Z;10.37
2011-05-04T05:00:00.000Z;10.56
2011-05-05T05:00:00.000Z;11.54
2011-05-06T05:00:00.000Z;11.80
2011-05-07T05:00:00.000Z;12.18
2011-05-08T05:00:00.000Z;13.37
2011-05-09T05:00:00.000Z;14.21
2011-05-10T05:00:00.000Z;14.24
2011-05-11T05:00:00.000Z;14.28
2011-05-12T05:00:00.000Z;15.13
2011-05-13T05:00:00.000Z;16.46
2011-05-14T05:00:00.000Z;16.86
2011-05-15T05:00:00.000Z;14.95
2011-05-16T05:00:00.000Z;12.65
2011-05-17T05:00:00.000Z;11.55
2011-05-18T05:00:00.000Z;12.25
2011-05-19T05:00:00.000Z;12.92
2011-05-20T05:00:00.000Z;13.86
2011-05-21T05:00:00.000Z;15.32
2011-05-22T05:00:00.000Z;16.43
2011-05-23T05:00:00.000Z;16.62
2011-05-24T05:00:00.000Z;16.84
2011-05-25T05:00:00.000Z;16.80
2011-05-26T05:00:00.000Z;15.68
2011-05-27T05:00:00.000Z;15.19
2011-05-28T05:00:00.000Z;15.15
2011-05-29T05:00:00.000Z;15.96
2011-05-30T05:00:00.000Z;17.13
2011-05-31T05:00:00.000Z;18.36
2011-06-01T05:00:00.000Z;19.19
2011-06-02T05:00:00.000Z;18.35
2011-06-03T05:00:00.000Z;17.89
2011-06-04T05:00:00.000Z;18.04
2011-06-05T05:00:00.000Z;19.00
2011-06-06T05:00:00.000Z;19.84
2011-06-07T05:00:00.000Z;20.56
2011-06-08T05:00:00.000Z;20.65
2011-06-09T05:00:00.000Z;21.19
2011-06-10T05:00:00.000Z;19.85
2011-06-11T05:00:00.000Z;18.71
2011-06-12T05:00:00.000Z;17.92
2011-06-13T05:00:00.000Z;17.50
2011-06-14T05:00:00.000Z;18.14
2011-06-15T05:00:00.000Z;19.13
2011-06-16T05:00:00.000Z;18.89
2011-06-17T05:00:00.000Z;19.22
2011-06-18T05:00:00.000Z;20.76
2011-06-19T05:00:00.000Z;21.13
2011-06-20T05:00:00.000Z;20.87
2011-06-21T05:00:00.000Z;21.76
2011-06-22T05:00:00.000Z;21.25
2011-06-23T05:00:00.000Z;20.06
2011-06-24T05:00:00.000Z;19.29
2011-06-25T05:00:00.000Z;19.72
2011-06-26T05:00:00.000Z;19.99
2011-06-27T05:00:00.000Z;20.33
2011-06-28T05:00:00.000Z;20.80
2011-06-29T05:00:00.000Z;19.42
2011-06-30T05:00:00.000Z;19.99
2011-07-01T05:00:00.000Z;20.91
2011-07-02T05:00:00.000Z;21.55
2011-07-03T05:00:00.000Z;22.81
2011-07-04T05:00:00.000Z;23.22
2011-07-05T05:00:00.000Z;22.51
2011-07-06T05:00:00.000Z;22.91
2011-07-07T05:00:00.000Z;22.57
2011-07-08T05:00:00.000Z;22.60
2011-07-09T05:00:00.000Z;23.53
2011-07-10T05:00:00.000Z;24.15
2011-07-11T05:00:00.000Z;23.89
2011-07-12T05:00:00.000Z;24.06
2011-07-13T05:00:00.000Z;23.74
2011-07-14T05:00:00.000Z;22.94
2011-07-15T05:00:00.000Z;23.39
2011-07-16T05:00:00.000Z;24.13
2011-07-17T05:00:00.000Z;25.21
2011-07-18T05:00:00.000Z;25.67
2011-07-19T05:00:00.000Z;26.41
2011-07-20T05:00:00.000Z;26.59
2011-07-21T05:00:00.000Z;27.51
2011-07-22T05:00:00.000Z;27.40
2011-07-23T05:00:00.000Z;26.40
2011-07-24T05:00:00.000Z;25.12
2011-07-25T05:00:00.000Z;24.70
2011-07-26T05:00:00.000Z;24.59
2011-07-27T05:00:00.000Z;23.71
2011-07-28T05:00:00.000Z;22.93
2011-07-29T05:00:00.000Z;23.47
2011-07-30T05:00:00.000Z;24.15
2011-07-31T05:00:00.000Z;24.82
2011-08-01T05:00:00.000Z;25.26
2011-08-02T05:00:00.000Z;24.32
2011-08-03T05:00:00.000Z;23.59
2011-08-04T05:00:00.000Z;23.88
2011-08-05T05:00:00.000Z;24.30
2011-08-06T05:00:00.000Z;24.67
2011-08-07T05:00:00.000Z;24.96
2011-08-08T05:00:00.000Z;24.77
2011-08-09T05:00:00.000Z;22.91
2011-08-10T05:00:00.000Z;22.19
2011-08-11T05:00:00.000Z;21.77
2011-08-12T05:00:00.000Z;22.60
2011-08-13T05:00:00.000Z;22.92
2011-08-14T05:00:00.000Z;22.17
2011-08-15T05:00:00.000Z;21.64
2011-08-16T05:00:00.000Z;22.33
2011-08-17T05:00:00.000Z;22.75
2011-08-18T05:00:00.000Z;22.99
2011-08-19T05:00:00.000Z;23.33
2011-08-20T05:00:00.000Z;23.20
2011-08-21T05:00:00.000Z;21.90
2011-08-22T05:00:00.000Z;21.03
2011-08-23T05:00:00.000Z;21.15
2011-08-24T05:00:00.000Z;22.10
2011-08-25T05:00:00.000Z;20.87
2011-08-26T05:00:00.000Z;20.97
2011-08-27T05:00:00.000Z;21.67
2011-08-28T05:00:00.000Z;21.71
2011-08-29T05:00:00.000Z;21.23
2011-08-30T05:00:00.000Z;21.39
2011-08-31T05:00:00.000Z;21.40
2011-09-01T05:00:00.000Z;21.83
2011-09-02T05:00:00.000Z;23.31
2011-09-03T05:00:00.000Z;24.73
2011-09-04T05:00:00.000Z;23.56
2011-09-05T05:00:00.000Z;20.96
2011-09-06T05:00:00.000Z;18.86
2011-09-07T05:00:00.000Z;17.86
2011-09-08T05:00:00.000Z;17.77
2011-09-09T05:00:00.000Z;19.08
2011-09-10T05:00:00.000Z;20.74
2011-09-11T05:00:00.000Z;21.01
2011-09-12T05:00:00.000Z;21.40
2011-09-13T05:00:00.000Z;21.16
2011-09-14T05:00:00.000Z;19.85
2011-09-15T05:00:00.000Z;18.19
2011-09-16T05:00:00.000Z;17.05
2011-09-17T05:00:00.000Z;16.63
2011-09-18T05:00:00.000Z;16.82
2011-09-19T05:00:00.000Z;16.69
2011-09-20T05:00:00.000Z;17.26
2011-09-21T05:00:00.000Z;17.51
2011-09-22T05:00:00.000Z;17.60
2011-09-23T05:00:00.000Z;17.01
2011-09-24T05:00:00.000Z;16.83
2011-09-25T05:00:00.000Z;17.71
2011-09-26T05:00:00.000Z;18.36
2011-09-27T05:00:00.000Z;18.37
2011-09-28T05:00:00.000Z;17.51
2011-09-29T05:00:00.000Z;17.02
2011-09-30T05:00:00.000Z;16.07
2011-10-01T05:00:00.000Z;14.48
2011-10-02T05:00:00.000Z;13.08
2011-10-03T05:00:00.000Z;12.95
2011-10-04T05:00:00.000Z;13.66
2011-10-05T05:00:00.000Z;14.16
2011-10-06T05:00:00.000Z;14.51
2011-10-07T05:00:00.000Z;14.74
2011-10-08T05:00:00.000Z;15.03
2011-10-09T05:00:00.000Z;15.42
2011-10-10T05:00:00.000Z;15.56
2011-10-11T05:00:00.000Z;15.42
2011-10-12T05:00:00.000Z;15.35
2011-10-13T05:00:00.000Z;15.46
2011-10-14T05:00:00.000Z;15.38
2011-10-15T05:00:00.000Z;13.90
2011-10-16T05:00:00.000Z;12.79
2011-10-17T05:00:00.000Z;11.74
2011-10-18T05:00:00.000Z;11.63
2011-10-19T05:00:00.000Z;11.51
2011-10-20T05:00:00.000Z;11.41
2011-10-21T05:00:00.000Z;10.96
2011-10-22T05:00:00.000Z;10.83
2011-10-23T05:00:00.000Z;10.77
2011-10-24T05:00:00.000Z;11.10
2011-10-25T05:00:00.000Z;10.52
2011-10-26T05:00:00.000Z;10.57
2011-10-27T05:00:00.000Z;10.07
2011-10-28T05:00:00.000Z;9.27
2011-10-29T05:00:00.000Z;9.04
2011-10-30T05:00:00.000Z;8.78
2011-10-31T05:00:00.000Z;9.06
2011-11-01T05:00:00.000Z;9.43
2011-11-02T05:00:00.000Z;9.69
2011-11-03T05:00:00.000Z;10.01
2011-11-04T05:00:00.000Z;9.00
2011-11-05T05:00:00.000Z;8.38
2011-11-06T05:00:00.000Z;8.42
2011-11-07T05:00:00.000Z;9.54
2011-11-08T05:00:00.000Z;10.65
2011-11-09T05:00:00.000Z;11.19
2011-11-10T05:00:00.000Z;9.75
2011-11-11T05:00:00.000Z;7.99
2011-11-12T05:00:00.000Z;7.85
2011-11-13T05:00:00.000Z;8.85
2011-11-14T05:00:00.000Z;10.00
2011-11-15T05:00:00.000Z;9.69
2011-11-16T05:00:00.000Z;9.58
2011-11-17T05:00:00.000Z;7.63
2011-11-18T05:00:00.000Z;6.23
2011-11-19T05:00:00.000Z;7.02
2011-11-20T05:00:00.000Z;8.40
2011-11-21T05:00:00.000Z;7.69
2011-11-22T05:00:00.000Z;6.49
2011-11-23T05:00:00.000Z;6.33
2011-11-24T05:00:00.000Z;5.93
2011-11-25T05:00:00.000Z;6.73
2011-11-26T05:00:00.000Z;7.68
2011-11-27T05:00:00.000Z;8.94
2011-11-28T05:00:00.000Z;8.34
2011-11-29T05:00:00.000Z;7.21
2011-11-30T05:00:00.000Z;6.40
2011-12-01T05:00:00.000Z;5.51
2011-12-02T05:00:00.000Z;5.32
2011-12-03T05:00:00.000Z;5.20
2011-12-04T05:00:00.000Z;5.95
2011-12-05T05:00:00.000Z;6.58
2011-12-06T05:00:00.000Z;6.17
2011-12-07T05:00:00.000Z;5.72
2011-12-08T05:00:00.000Z;5.21
2011-12-09T05:00:00.000Z;4.82
2011-12-10T05:00:00.000Z;3.85
2011-12-11T05:00:00.000Z;3.19
2011-12-12T05:00:00.000Z;3.28
2011-12-13T05:00:00.000Z;3.68
2011-12-14T05:00:00.000Z;4.79
2011-12-15T05:00:00.000Z;6.56
2011-12-16T05:00:00.000Z;5.18
2011-12-17T05:00:00.000Z;4.75
2011-12-18T05:00:00.000Z;4.57
2011-12-19T05:00:00.000Z;4.68
2011-12-20T05:00:00.000Z;4.37
2011-12-21T05:00:00.000Z;4.57
2011-12-22T05:00:00.000Z;4.94
2011-12-23T05:00:00.000Z;4.39
2011-12-24T05:00:00.000Z;3.53
2011-12-25T05:00:00.000Z;3.73
2011-12-26T05:00:00.000Z;4.03
2011-12-27T05:00:00.000Z;3.85
2011-12-28T05:00:00.000Z;2.84
2011-12-29T05:00:00.000Z;2.21
2011-12-30T05:00:00.000Z;3.42
2011-12-31T05:00:00.000Z;3.96
2012-01-01T05:00:00.000Z;3.58
2012-01-02T05:00:00.000Z;3.39
2012-01-03T05:00:00.000Z;2.16
2012-01-04T05:00:00.000Z;1.78
2012-01-05T05:00:00.000Z;2.57
2012-01-06T05:00:00.000Z;3.32
2012-01-07T05:00:00.000Z;3.81
2012-01-08T05:00:00.000Z;3.33
2012-01-09T05:00:00.000Z;3.06
2012-01-10T05:00:00.000Z;3.51
2012-01-11T05:00:00.000Z;3.75
2012-01-12T05:00:00.000Z;4.46
2012-01-13T05:00:00.000Z;3.59
2012-01-14T05:00:00.000Z;2.49
2012-01-15T05:00:00.000Z;1.44
2012-01-16T05:00:00.000Z;2.05
2012-01-17T05:00:00.000Z;3.24
2012-01-18T05:00:00.000Z;2.22
2012-01-19T05:00:00.000Z;1.57
2012-01-20T05:00:00.000Z;1.06
2012-01-21T05:00:00.000Z;1.29
2012-01-22T05:00:00.000Z;1.57
2012-01-23T05:00:00.000Z;2.84
2012-01-24T05:00:00.000Z;2.44
2012-01-25T05:00:00.000Z;2.08
2012-01-26T05:00:00.000Z;2.54
2012-01-27T05:00:00.000Z;3.03
2012-01-28T05:00:00.000Z;2.62
2012-01-29T05:00:00.000Z;2.22
2012-01-30T05:00:00.000Z;2.01
2012-01-31T05:00:00.000Z;2.84
2012-02-01T05:00:00.000Z;3.95
2012-02-02T05:00:00.000Z;3.29
2012-02-03T05:00:00.000Z;3.56
2012-02-04T05:00:00.000Z;3.70
2012-02-05T05:00:00.000Z;3.76
2012-02-06T05:00:00.000Z;3.81
2012-02-07T05:00:00.000Z;4.07
2012-02-08T05:00:00.000Z;3.34
2012-02-09T05:00:00.000Z;3.01
2012-02-10T05:00:00.000Z;2.87
2012-02-11T05:00:00.000Z;2.25
2012-02-12T05:00:00.000Z;1.54
2012-02-13T05:00:00.000Z;1.75
2012-02-14T05:00:00.000Z;2.49
2012-02-15T05:00:00.000Z;3.31
2012-02-16T05:00:00.000Z;3.86
2012-02-17T05:00:00.000Z;3.97
2012-02-18T05:00:00.000Z;3.64
2012-02-19T05:00:00.000Z;2.99
2012-02-20T05:00:00.000Z;2.54
2012-02-21T05:00:00.000Z;2.91
2012-02-22T05:00:00.000Z;3.55
2012-02-23T05:00:00.000Z;4.02
2012-02-24T05:00:00.000Z;3.88
2012-02-25T05:00:00.000Z;2.96
2012-02-26T05:00:00.000Z;3.00
2012-02-27T05:00:00.000Z;3.62
2012-02-28T05:00:00.000Z;3.85
2012-02-29T05:00:00.000Z;3.89
2012-03-01T05:00:00.000Z;3.91
2012-03-02T05:00:00.000Z;4.15
2012-03-03T05:00:00.000Z;4.19
2012-03-04T05:00:00.000Z;3.22
2012-03-05T05:00:00.000Z;2.59
2012-03-06T05:00:00.000Z;2.84
2012-03-07T05:00:00.000Z;4.44
2012-03-08T05:00:00.000Z;5.78
2012-03-09T05:00:00.000Z;4.44
2012-03-10T05:00:00.000Z;4.17
2012-03-11T05:00:00.000Z;5.22
2012-03-12T05:00:00.000Z;6.16
2012-03-13T05:00:00.000Z;7.74
2012-03-14T05:00:00.000Z;7.45
2012-03-15T05:00:00.000Z;8.58
2012-03-16T05:00:00.000Z;10.35
2012-03-17T05:00:00.000Z;11.84
2012-03-18T05:00:00.000Z;12.28
2012-03-19T05:00:00.000Z;13.53
2012-03-20T05:00:00.000Z;14.49
2012-03-21T05:00:00.000Z;15.14
2012-03-22T05:00:00.000Z;15.74
2012-03-23T05:00:00.000Z;15.93
2012-03-24T05:00:00.000Z;13.73
2012-03-25T05:00:00.000Z;12.86
2012-03-26T05:00:00.000Z;11.70
2012-03-27T05:00:00.000Z;10.11
2012-03-28T05:00:00.000Z;10.95
2012-03-29T05:00:00.000Z;10.13
2012-03-30T05:00:00.000Z;8.77
2012-03-31T05:00:00.000Z;8.51
2012-04-01T05:00:00.000Z;8.74
2012-04-02T05:00:00.000Z;9.39
2012-04-03T05:00:00.000Z;10.18
2012-04-04T05:00:00.000Z;10.76
2012-04-05T05:00:00.000Z;10.93
2012-04-06T05:00:00.000Z;10.94
2012-04-07T05:00:00.000Z;11.27
